Counter,Date,Time,LatitudeSensor1,LongitudeSensor1,MagSensor1,Signal1,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventText,EventData,,,,,,,,,,,,,,,,,,,,,,
91993,7/6/2022,34:15.1,43.99035123,-112.3655185,52846.735,1201,320.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91994,7/6/2022,34:15.2,43.99035163,-112.3655189,52835.182,1172,318,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91995,7/6/2022,34:15.3,43.99035203,-112.3655194,52826.694,1165,315.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91996,7/6/2022,34:15.4,43.99035243,-112.3655198,52814.463,1189,313.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91997,7/6/2022,34:15.5,43.99035283,-112.3655203,52796.584,1272,311.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91998,7/6/2022,34:15.6,43.99035323,-112.3655207,52770.154,1328,309.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91999,7/6/2022,34:15.7,43.99035363,-112.3655212,52743.47,1331,307.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92000,7/6/2022,34:15.8,43.99035403,-112.3655216,52734.397,1338,305.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92001,7/6/2022,34:15.9,43.99035443,-112.3655221,52724.537,1387,303.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92002,7/6/2022,34:16.0,43.99035483,-112.3655225,52726.44,1416,301,G,0.7,2,17,1565.73,-17.1,1.5,0, ,D,'$GPGGA,183416,4359.42129,N,11221.93135,W,2,17,0.7,1565.73,M,-17.1,M,,*67','$GPRMC,183416,A,4359.42129,N,11221.93135,W,1.5,301,60722,,,D*7C'
92003,7/6/2022,34:16.1,43.99035478,-112.3655236,52723.534,1433,298.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92004,7/6/2022,34:16.2,43.99035473,-112.3655247,52725.276,1399,296.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92005,7/6/2022,34:16.3,43.99035468,-112.3655259,52719.224,1394,293.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92006,7/6/2022,34:16.4,43.99035463,-112.365527,52722.866,1404,291.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92007,7/6/2022,34:16.5,43.99035458,-112.3655281,52722.227,1416,289,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92008,7/6/2022,34:16.6,43.99035453,-112.3655292,52711.886,1433,286.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92009,7/6/2022,34:16.7,43.99035448,-112.3655303,52698.787,1460,284.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92010,7/6/2022,34:16.8,43.99035443,-112.3655314,52690.045,1472,281.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92011,7/6/2022,34:16.9,43.99035438,-112.3655326,52679.278,1465,279.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92012,7/6/2022,34:17.0,43.99035433,-112.3655337,52668.321,1462,277,G,0.7,2,17,1565.99,-17.1,1.9,0, ,D,'$GPGGA,183417,4359.42126,N,11221.93202,W,2,17,0.7,1565.99,M,-17.1,M,,*6A','$GPRMC,183417,A,4359.42126,N,11221.93202,W,1.9,277,60722,,,D*79'
92013,7/6/2022,34:17.1,43.99035423,-112.3655353,52658.96,1458,275.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92014,7/6/2022,34:17.2,43.99035413,-112.3655369,52646.835,1458,274.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92015,7/6/2022,34:17.3,43.99035403,-112.3655385,52636.736,1440,273.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92016,7/6/2022,34:17.4,43.99035393,-112.3655401,52626.424,1443,272,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92017,7/6/2022,34:17.5,43.99035383,-112.3655418,52615.987,1438,270.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92018,7/6/2022,34:17.6,43.99035373,-112.3655434,52600.415,1443,269.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92019,7/6/2022,34:17.7,43.99035363,-112.365545,52582.541,1445,268.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92020,7/6/2022,34:17.8,43.99035353,-112.3655466,52568.041,1472,267,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92021,7/6/2022,34:17.9,43.99035343,-112.3655482,52556.875,1470,265.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92022,7/6/2022,34:18.0,43.99035333,-112.3655498,52547.953,1458,264.5,G,0.7,2,17,1565.95,-17.1,2.2,0, ,D,'$GPGGA,183418,4359.4212,N,11221.93299,W,2,17,0.7,1565.95,M,-17.1,M,,*6D','$GPRMC,183418,A,4359.4212,N,11221.93299,W,2.2,264.5,60722,,,D*7D'
92023,7/6/2022,34:18.1,43.9903533,-112.3655512,52536.527,1445,264.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92024,7/6/2022,34:18.2,43.99035327,-112.3655526,52522.806,1426,264.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92025,7/6/2022,34:18.3,43.99035323,-112.365554,52514.302,1399,264,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92026,7/6/2022,34:18.4,43.9903532,-112.3655554,52510.503,1394,263.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92027,7/6/2022,34:18.5,43.99035317,-112.3655568,52504.957,1406,263.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92028,7/6/2022,34:18.6,43.99035313,-112.3655582,52496.463,1416,263.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92029,7/6/2022,34:18.7,43.9903531,-112.3655596,52483.144,1436,263.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92030,7/6/2022,34:18.8,43.99035307,-112.365561,52471.817,1460,263.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92031,7/6/2022,34:18.9,43.99035303,-112.3655624,52466.278,1455,263,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92032,7/6/2022,34:19.0,43.990353,-112.3655638,52462.258,1440,262.8,G,0.7,2,17,1565.73,-17.1,2.2,0, ,D,'$GPGGA,183419,4359.42118,N,11221.93383,W,2,17,0.7,1565.73,M,-17.1,M,,*65','$GPRMC,183419,A,4359.42118,N,11221.93383,W,2.2,262.8,60722,,,D*76'
92033,7/6/2022,34:19.1,43.99035293,-112.3655649,52455.936,1426,261.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92034,7/6/2022,34:19.2,43.99035287,-112.365566,52446.994,1421,260.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92035,7/6/2022,34:19.3,43.9903528,-112.3655671,52443.756,1379,260,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92036,7/6/2022,34:19.4,43.99035273,-112.3655682,52442.842,1384,259.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92037,7/6/2022,34:19.5,43.99035267,-112.3655693,52446.981,1392,258.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92038,7/6/2022,34:19.6,43.9903526,-112.3655703,52446.957,1404,257.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92039,7/6/2022,34:19.7,43.99035253,-112.3655714,52438.751,1440,256.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92040,7/6/2022,34:19.8,43.99035247,-112.3655725,52431.541,1462,255.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92041,7/6/2022,34:19.9,43.9903524,-112.3655736,52433.461,1462,254.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92042,7/6/2022,34:20.0,43.99035233,-112.3655747,52435.096,1458,253.5,G,0.7,2,17,1566.01,-17.1,2.1,0, ,D,'$GPGGA,183420,4359.42114,N,11221.93448,W,2,17,0.7,1566.01,M,-17.1,M,,*65','$GPRMC,183420,A,4359.42114,N,11221.93448,W,2.1,253.5,60722,,,D*7C'
92043,7/6/2022,34:20.1,43.99035185,-112.3655764,52432.499,1455,252.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92044,7/6/2022,34:20.2,43.99035137,-112.3655781,52427.104,1460,252.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92045,7/6/2022,34:20.3,43.99035088,-112.3655798,52431.588,1418,251.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92046,7/6/2022,34:20.4,43.9903504,-112.3655815,52435.334,1433,250.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92047,7/6/2022,34:20.5,43.99034992,-112.3655833,52438.145,1436,250,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92048,7/6/2022,34:20.6,43.99034943,-112.365585,52435.466,1440,249.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92049,7/6/2022,34:20.7,43.99034895,-112.3655867,52428.858,1445,248.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92050,7/6/2022,34:20.8,43.99034847,-112.3655884,52426.749,1458,247.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92051,7/6/2022,34:20.9,43.99034798,-112.3655901,52429.237,1467,247.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92052,7/6/2022,34:21.0,43.9903475,-112.3655918,52434.101,1472,246.5,G,0.7,2,17,1566.27,-17.1,2.1,0, ,D,'$GPGGA,183421,4359.42085,N,11221.93551,W,2,17,0.7,1566.27,M,-17.1,M,,*60','$GPRMC,183421,A,4359.42085,N,11221.93551,W,2.1,246.5,60722,,,D*79'
92053,7/6/2022,34:21.1,43.99034755,-112.3655933,52434.599,1465,247.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92054,7/6/2022,34:21.2,43.9903476,-112.3655948,52432.347,1450,248.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92055,7/6/2022,34:21.3,43.99034765,-112.3655962,52438.632,1392,249.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92056,7/6/2022,34:21.4,43.9903477,-112.3655977,52445.819,1396,250.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92057,7/6/2022,34:21.5,43.99034775,-112.3655992,52452.639,1394,251.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92058,7/6/2022,34:21.6,43.9903478,-112.3656006,52455.888,1392,253,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92059,7/6/2022,34:21.7,43.99034785,-112.3656021,52456.067,1406,254.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92060,7/6/2022,34:21.8,43.9903479,-112.3656036,52457.371,1431,255.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92061,7/6/2022,34:21.9,43.99034795,-112.365605,52465.045,1416,256.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92062,7/6/2022,34:22.0,43.990348,-112.3656065,52471.283,1392,257.3,G,0.7,2,17,1566.1,-17.1,2.1,0, ,D,'$GPGGA,183422,4359.42088,N,11221.93639,W,2,17,0.7,1566.1,M,-17.1,M,,*67','$GPRMC,183422,A,4359.42088,N,11221.93639,W,2.1,257.3,60722,,,D*7C'
92063,7/6/2022,34:22.1,43.99034807,-112.3656076,52472.778,1370,257.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92064,7/6/2022,34:22.2,43.99034813,-112.3656088,52471.698,1360,256.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92065,7/6/2022,34:22.3,43.9903482,-112.3656099,52474.45,1343,256.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92066,7/6/2022,34:22.4,43.99034827,-112.365611,52481.839,1311,256.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92067,7/6/2022,34:22.5,43.99034833,-112.3656122,52490.272,1309,256.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92068,7/6/2022,34:22.6,43.9903484,-112.3656133,52501.268,1313,256.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92069,7/6/2022,34:22.7,43.99034847,-112.3656144,52505.679,1328,256,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92070,7/6/2022,34:22.8,43.99034853,-112.3656156,52506.638,1377,255.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92071,7/6/2022,34:22.9,43.9903486,-112.3656167,52509.131,1406,255.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92072,7/6/2022,34:23.0,43.99034867,-112.3656178,52513.485,1409,255.5,G,0.7,2,17,1566.21,-17.1,2,0, ,D,'$GPGGA,183423,4359.42092,N,11221.93707,W,2,17,0.7,1566.21,M,-17.1,M,,*63','$GPRMC,183423,A,4359.42092,N,11221.93707,W,2,255.5,60722,,,D*7F'
92073,7/6/2022,34:23.1,43.9903484,-112.3656188,52523.527,1414,256.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92074,7/6/2022,34:23.2,43.99034813,-112.3656198,52530.526,1423,256.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92075,7/6/2022,34:23.3,43.99034787,-112.3656208,52535.696,1428,257.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92076,7/6/2022,34:23.4,43.9903476,-112.3656218,52541.262,1431,257.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92077,7/6/2022,34:23.5,43.99034733,-112.3656228,52549.79,1396,258.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92078,7/6/2022,34:23.6,43.99034707,-112.3656238,52553.226,1406,258.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92079,7/6/2022,34:23.7,43.9903468,-112.3656248,52564.856,1418,259.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92080,7/6/2022,34:23.8,43.99034653,-112.3656258,52573.401,1426,259.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92081,7/6/2022,34:23.9,43.99034627,-112.3656268,52581.756,1433,260.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92082,7/6/2022,34:24.0,43.990346,-112.3656278,52589.143,1450,261,G,0.7,2,17,1566.5,-17.1,1,0, ,D,'$GPGGA,183424,4359.42076,N,11221.93767,W,2,17,0.7,1566.5,M,-17.1,M,,*6E','$GPRMC,183424,A,4359.42076,N,11221.93767,W,1,261,60722,,,D*75'
92083,7/6/2022,34:24.1,43.99034632,-112.3656285,52594.436,1460,263.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92084,7/6/2022,34:24.2,43.99034663,-112.3656291,52600.077,1465,266,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92085,7/6/2022,34:24.3,43.99034695,-112.3656298,52606.298,1455,268.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92086,7/6/2022,34:24.4,43.99034727,-112.3656304,52609.794,1445,271.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92087,7/6/2022,34:24.5,43.99034758,-112.3656311,52613.299,1423,273.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92088,7/6/2022,34:24.6,43.9903479,-112.3656317,52620.609,1411,276.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92089,7/6/2022,34:24.7,43.99034822,-112.3656324,52630.041,1389,278.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92090,7/6/2022,34:24.8,43.99034853,-112.365633,52638.407,1389,281.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92091,7/6/2022,34:24.9,43.99034885,-112.3656337,52648.003,1387,283.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92092,7/6/2022,34:25.0,43.99034917,-112.3656343,52655.958,1389,286.2,G,0.7,2,17,1566.25,-17.1,1.9,0, ,D,'$GPGGA,183425,4359.42095,N,11221.93806,W,2,17,0.7,1566.25,M,-17.1,M,,*68','$GPRMC,183425,A,4359.42095,N,11221.93806,W,1.9,286.2,60722,,,D*73'
92093,7/6/2022,34:25.1,43.99034973,-112.3656347,52661.438,1409,286.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92094,7/6/2022,34:25.2,43.9903503,-112.3656351,52664.676,1438,286.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92095,7/6/2022,34:25.3,43.99035087,-112.3656355,52669.298,1450,286.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92096,7/6/2022,34:25.4,43.99035143,-112.3656359,52674.538,1440,286.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92097,7/6/2022,34:25.5,43.990352,-112.3656363,52679.636,1426,286.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92098,7/6/2022,34:25.6,43.99035257,-112.3656366,52684.233,1406,286.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92099,7/6/2022,34:25.7,43.99035313,-112.365637,52693.594,1375,286.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92100,7/6/2022,34:25.8,43.9903537,-112.3656374,52701.716,1348,287,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92101,7/6/2022,34:25.9,43.99035427,-112.3656378,52700.978,1340,287.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92102,7/6/2022,34:26.0,43.99035483,-112.3656382,52693.951,1340,287.2,G,0.7,2,17,1566.19,-17.1,1.5,0, ,D,'$GPGGA,183426,4359.42129,N,11221.93829,W,2,17,0.7,1566.19,M,-17.1,M,,*6F','$GPRMC,183426,A,4359.42129,N,11221.93829,W,1.5,287.2,60722,,,D*76'
92103,7/6/2022,34:26.1,43.99035525,-112.365639,52692.332,1355,289.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92104,7/6/2022,34:26.2,43.99035567,-112.3656399,52696.285,1396,291.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92105,7/6/2022,34:26.3,43.99035608,-112.3656408,52710.22,1431,293.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92106,7/6/2022,34:26.4,43.9903565,-112.3656416,52725.465,1433,295.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92107,7/6/2022,34:26.5,43.99035692,-112.3656425,52734.517,1406,298,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92108,7/6/2022,34:26.6,43.99035733,-112.3656434,52740.547,1375,300.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92109,7/6/2022,34:26.7,43.99035775,-112.3656442,52747.47,1345,302.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92110,7/6/2022,34:26.8,43.99035817,-112.3656451,52755.647,1311,304.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92111,7/6/2022,34:26.9,43.99035858,-112.365646,52768.202,1277,306.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92112,7/6/2022,34:27.0,43.990359,-112.3656468,52778.604,1262,308.7,G,0.7,2,17,1566.15,-17.1,1.6,0, ,D,'$GPGGA,183427,4359.42154,N,11221.93881,W,2,17,0.7,1566.15,M,-17.1,M,,*6A','$GPRMC,183427,A,4359.42154,N,11221.93881,W,1.6,308.7,60722,,,D*7F'
92113,7/6/2022,34:27.1,43.99035938,-112.3656475,52788.683,1279,309.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92114,7/6/2022,34:27.2,43.99035977,-112.3656482,52794.674,1294,309.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92115,7/6/2022,34:27.3,43.99036015,-112.3656489,52800.594,1318,310.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92116,7/6/2022,34:27.4,43.99036053,-112.3656496,52803.047,1382,310.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92117,7/6/2022,34:27.5,43.99036092,-112.3656503,52804.21,1426,311,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92118,7/6/2022,34:27.6,43.9903613,-112.365651,52807.696,1438,311.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92119,7/6/2022,34:27.7,43.99036168,-112.3656517,52813.781,1431,311.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92120,7/6/2022,34:27.8,43.99036207,-112.3656524,52822.179,1416,312.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92121,7/6/2022,34:27.9,43.99036245,-112.3656531,52833.079,1389,312.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92122,7/6/2022,34:28.0,43.99036283,-112.3656538,52843.653,1357,313.2,G,0.7,2,17,1566.28,-17.1,1.7,0, ,D,'$GPGGA,183428,4359.42177,N,11221.93923,W,2,17,0.7,1566.28,M,-17.1,M,,*63','$GPRMC,183428,A,4359.42177,N,11221.93923,W,1.7,313.2,60722,,,D*76'
92123,7/6/2022,34:28.1,43.99036328,-112.3656547,52856.371,1296,307.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92124,7/6/2022,34:28.2,43.99036373,-112.3656555,52869.234,1213,301.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92125,7/6/2022,34:28.3,43.99036418,-112.3656563,52879.745,1187,296.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92126,7/6/2022,34:28.4,43.99036463,-112.3656571,52890.281,1201,290.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92127,7/6/2022,34:28.5,43.99036508,-112.3656579,52897.362,1245,284.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92128,7/6/2022,34:28.6,43.99036553,-112.3656587,52902.791,1289,279.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92129,7/6/2022,34:28.7,43.99036598,-112.3656596,52907.742,1323,273.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92130,7/6/2022,34:28.8,43.99036643,-112.3656604,52912.67,1360,267.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92131,7/6/2022,34:28.9,43.99036688,-112.3656612,52917.191,1406,262.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92132,7/6/2022,34:29.0,43.99036733,-112.365662,52921.711,1443,256.5,G,0.7,2,17,1566.13,-17.1,1.6,0, ,D,'$GPGGA,183429,4359.42204,N,11221.93972,W,2,17,0.7,1566.13,M,-17.1,M,,*69','$GPRMC,183429,A,4359.42204,N,11221.93972,W,1.6,256.5,60722,,,D*72'
92133,7/6/2022,34:29.1,43.99036702,-112.3656635,52931.185,1455,256.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92134,7/6/2022,34:29.2,43.9903667,-112.3656649,52941.648,1450,256.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92135,7/6/2022,34:29.3,43.99036638,-112.3656664,52951.357,1450,256.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92136,7/6/2022,34:29.4,43.99036607,-112.3656679,52960.426,1443,256.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92137,7/6/2022,34:29.5,43.99036575,-112.3656693,52970.318,1448,256.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92138,7/6/2022,34:29.6,43.99036543,-112.3656708,52978.901,1453,256.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92139,7/6/2022,34:29.7,43.99036512,-112.3656723,52989.64,1450,256.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92140,7/6/2022,34:29.8,43.9903648,-112.3656737,53002.103,1433,256.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92141,7/6/2022,34:29.9,43.99036448,-112.3656752,53008.964,1445,257,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92142,7/6/2022,34:30.0,43.99036417,-112.3656767,53014.448,1455,257,G,0.7,2,17,1566.22,-17.1,1.9,0, ,D,'$GPGGA,183430,4359.42185,N,11221.9406,W,2,17,0.7,1566.22,M,-17.1,M,,*64','$GPRMC,183430,A,4359.42185,N,11221.9406,W,1.9,257,60722,,,D*76'
92143,7/6/2022,34:30.1,43.99036402,-112.365678,53020.188,1453,258.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92144,7/6/2022,34:30.2,43.99036387,-112.3656793,53024.496,1450,260.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92145,7/6/2022,34:30.3,43.99036372,-112.3656807,53026.433,1453,262.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92146,7/6/2022,34:30.4,43.99036357,-112.365682,53033.108,1465,264.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92147,7/6/2022,34:30.5,43.99036342,-112.3656833,53042.672,1465,266.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92148,7/6/2022,34:30.6,43.99036327,-112.3656847,53051.894,1458,267.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
