lat,lon,el_ft
43.99112862,-112.4182641,"4853.6	"
43.9902935,-112.371353,"5049.6						"
43.99029349,-112.3713405,"5049.7						"
43.99029349,-112.3713296,"5049.8						"
43.99029296,-112.3713179,"5049.9						"
43.99029242,-112.3713062,"5050.0						"
43.99029189,-112.3712967,"5050.1						"
43.99029188,-112.3712896,"5050.1						"
43.99029187,-112.3712838,"5050.2						"
43.99029237,-112.3712658,"5050.3						"
43.99029234,-112.3712522,"5050.4						"
43.99029233,-112.3712444,"5050.5						"
43.99029231,-112.371233,"5050.6						"
43.99029229,-112.3712216,"5050.6						"
43.99029228,-112.3712194,"5050.7						"
43.99029227,-112.3712095,"5050.8						"
43.99029329,-112.371201,"5050.8						"
43.99029328,-112.3711939,"5050.9						"
43.99029275,-112.3711868,"5050.9						"
43.99029272,-112.3711748,"5051.0						"
43.9902927,-112.3711656,"5051.1						"
43.99029217,-112.3711578,"5051.2						"
43.99029215,-112.3711515,"5051.2						"
43.99029214,-112.3711416,"5051.3						"
43.99029213,-112.3711381,"5051.4						"
43.99029212,-112.3711339,"5051.4						"
43.99029158,-112.3711184,"5051.5						"
43.99029156,-112.3711095,"5051.6						"
43.99029154,-112.3711006,"5051.7						"
43.99029154,-112.3710977,"5051.7						"
43.99029152,-112.3710881,"5051.8						"
43.99029151,-112.3710807,"5051.8						"
43.9902915,-112.3710756,"5051.9						"
43.9902915,-112.3710683,"5051.9						"
43.99029149,-112.3710596,"5052.0						"
43.99029149,-112.3710538,"5052.1						"
43.99029148,-112.3710473,"5052.1						"
43.99029147,-112.371035,"5052.2						"
43.99029198,-112.3710241,"5052.3						"
43.9902925,-112.3710183,"5052.4						"
43.99029249,-112.3710147,"5052.4						"
43.99029248,-112.3710046,"5052.5						"
43.99029248,-112.370998,"5052.5						"
43.99029299,-112.3709951,"5052.6						"
43.99029299,-112.3709922,"5052.6						"
43.99029194,-112.3709749,"5052.7						"
43.99029142,-112.3709684,"5052.8						"
43.99029089,-112.3709597,"5052.9						"
43.99029037,-112.3709504,"5053.0						"
43.99029037,-112.3709446,"5053.1						"
43.99029036,-112.3709381,"5053.2						"
43.99028984,-112.3709331,"5053.3						"
43.99028984,-112.3709258,"5053.4						"
43.99028984,-112.3709208,"5053.4						"
43.99028932,-112.3709158,"5053.5						"
43.9902888,-112.3709114,"5053.6						"
43.99028879,-112.3709071,"5053.6						"
43.99028826,-112.370897,"5053.7						"
43.99028826,-112.3708926,"5053.8						"
43.99028774,-112.3708854,"5053.9						"
43.99028773,-112.3708818,"5054.0						"
43.99028721,-112.3708789,"5054.0						"
43.99028669,-112.3708753,"5054.0						"
43.99028668,-112.3708695,"5054.1						"
43.99028668,-112.370863,"5054.2						"
43.99028667,-112.3708601,"5054.2						"
43.99028665,-112.3708448,"5054.4						"
43.99028665,-112.3708405,"5054.5						"
43.99028613,-112.3708369,"5054.6						"
43.99028508,-112.3708282,"5054.7						"
43.99028507,-112.3708231,"5054.7						"
43.99028455,-112.3708152,"5054.8						"
43.99028453,-112.3708008,"5055.0						"
43.99028452,-112.3707979,"5055.1						"
43.99028348,-112.3707921,"5055.1						"
43.99028346,-112.3707755,"5055.4						"
43.99028294,-112.3707726,"5055.4						"
43.99028242,-112.370769,"5055.4						"
43.99028241,-112.3707618,"5055.5						"
43.9902824,-112.3707582,"5055.6						"
43.99028188,-112.3707525,"5055.7						"
43.99028186,-112.3707439,"5055.8						"
43.99028133,-112.3707331,"5055.9						"
43.99028133,-112.3707281,"5056.0						"
43.99028132,-112.3707245,"5056.0						"
43.99028131,-112.3707195,"5056.1						"
43.99028131,-112.3707145,"5056.2						"
43.99028181,-112.3707102,"5056.2						"
43.99028181,-112.370706,"5056.3						"
43.99028179,-112.3706967,"5056.4						"
43.99028178,-112.3706931,"5056.5						"
43.99028176,-112.3706817,"5056.7						"
43.99028175,-112.3706739,"5056.9						"
43.99028174,-112.3706704,"5056.9						"
43.99028173,-112.3706661,"5057.0						"
43.99028223,-112.3706605,"5057.1						"
43.99028222,-112.3706555,"5057.2						"
43.99028221,-112.3706478,"5057.4						"
43.99028169,-112.3706428,"5057.5						"
43.99028168,-112.3706358,"5057.6						"
43.99028166,-112.3706274,"5057.8						"
43.99028165,-112.370621,"5057.9						"
43.99028164,-112.3706154,"5058.0						"
43.99028112,-112.3706112,"5058.1						"
43.9902806,-112.3706029,"5058.2						"
43.99028008,-112.3706001,"5058.3						"
43.99027956,-112.3705931,"5058.4						"
43.99027955,-112.3705827,"5058.6						"
43.99027903,-112.370575,"5058.8						"
43.99027902,-112.3705695,"5058.9						"
43.9902785,-112.3705625,"5059.0						"
43.99027849,-112.3705543,"5059.2						"
43.99027847,-112.3705474,"5059.3						"
43.99027795,-112.3705384,"5059.5						"
43.99027795,-112.370535,"5059.5						"
43.99027794,-112.3705316,"5059.6						"
43.99027793,-112.370526,"5059.7						"
43.99027793,-112.3705205,"5059.8						"
43.9902774,-112.3705075,"5060.1						"
43.99027689,-112.3705,"5060.2						"
43.99027688,-112.3704926,"5060.4						"
43.99027736,-112.3704851,"5060.5						"
43.99027835,-112.3704763,"5060.7						"
43.99027834,-112.3704716,"5060.8						"
43.99027883,-112.3704675,"5060.9						"
43.99027933,-112.3704642,"5060.9						"
43.99027932,-112.3704588,"5061.0						"
43.99027929,-112.3704447,"5061.3						"
43.99027928,-112.3704413,"5061.4						"
43.99027928,-112.3704379,"5061.4						"
43.99027926,-112.3704292,"5061.6						"
43.99027925,-112.3704212,"5061.8						"
43.99027823,-112.3704085,"5061.9						"
43.99027822,-112.3704019,"5062.0						"
43.9902782,-112.3703898,"5062.1						"
43.9902777,-112.3703817,"5062.2						"
43.99027769,-112.3703728,"5062.3						"
43.99027719,-112.3703653,"5062.3						"
43.99027619,-112.3703538,"5062.4						"
43.99027568,-112.3703418,"5062.5						"
43.99027518,-112.3703329,"5062.6						"
43.99027468,-112.3703282,"5062.7						"
43.99027468,-112.3703167,"5062.8						"
43.99027467,-112.3703106,"5062.8						"
43.99027467,-112.3703065,"5062.9						"
43.99027466,-112.3703018,"5062.9						"
43.99027466,-112.3702963,"5063.0						"
43.99027515,-112.3702882,"5063.0						"
43.99027515,-112.3702841,"5063.1						"
43.99027514,-112.3702733,"5063.2						"
43.99027562,-112.3702632,"5063.3						"
43.99027561,-112.3702485,"5063.4						"
43.99027609,-112.3702364,"5063.5						"
43.99027609,-112.3702337,"5063.6						"
43.99027509,-112.3702164,"5063.7						"
43.99027311,-112.3702035,"5063.8						"
43.99027311,-112.3702007,"5063.9						"
43.99027311,-112.3701965,"5063.9						"
43.99027359,-112.3701895,"5064.0						"
43.99027408,-112.370186,"5064.0						"
43.99027407,-112.3701782,"5064.1						"
43.99027407,-112.3701733,"5064.1						"
43.99027406,-112.3701649,"5064.2						"
43.99027405,-112.3701593,"5064.3						"
43.99027454,-112.3701536,"5064.3						"
43.99027453,-112.3701501,"5064.4						"
43.99027453,-112.3701466,"5064.4						"
43.99027452,-112.3701403,"5064.4						"
43.99027501,-112.3701368,"5064.5						"
43.990275,-112.3701313,"5064.5						"
43.9902745,-112.3701229,"5064.6						"
43.9902745,-112.3701139,"5064.6						"
43.99027449,-112.3701111,"5064.7						"
43.990274,-112.3701063,"5064.7						"
43.99027351,-112.3701022,"5064.7						"
43.99027351,-112.370098,"5064.7						"
43.9902735,-112.3700939,"5064.8						"
43.99027349,-112.3700849,"5064.8						"
43.990273,-112.3700801,"5064.9						"
43.990273,-112.3700752,"5064.9						"
43.99027251,-112.3700697,"5064.9						"
43.99027202,-112.3700662,"5065.0						"
43.99027055,-112.3700566,"5065.0						"
43.99027006,-112.3700504,"5065.1						"
43.99026957,-112.370047,"5065.1						"
43.99026957,-112.3700414,"5065.1						"
43.99026859,-112.3700339,"5065.2						"
43.9902681,-112.3700243,"5065.2						"
43.99026761,-112.3700175,"5065.3						"
43.99026761,-112.3700121,"5065.3						"
43.99026712,-112.370008,"5065.3						"
43.99026712,-112.3700005,"5065.4						"
43.99026712,-112.3699957,"5065.4						"
43.99026712,-112.3699916,"5065.4						"
43.99026663,-112.3699855,"5065.5						"
43.99026663,-112.3699801,"5065.5						"
43.99026662,-112.3699739,"5065.6						"
43.99026662,-112.3699665,"5065.6						"
43.9902671,-112.369961,"5065.7						"
43.9902671,-112.369957,"5065.7						"
43.9902671,-112.3699508,"5065.7						"
43.99026709,-112.3699454,"5065.8						"
43.99026661,-112.369942,"5065.8						"
43.99026661,-112.3699353,"5065.8						"
43.9902666,-112.3699326,"5065.9						"
43.9902666,-112.3699244,"5065.9						"
43.9902666,-112.369917,"5066.0						"
43.9902666,-112.3699143,"5066.0						"
43.99026611,-112.369909,"5066.0						"
43.99026611,-112.3699002,"5066.1						"
43.9902661,-112.3698962,"5066.1						"
43.9902661,-112.3698861,"5066.2						"
43.9902661,-112.3698807,"5066.2						"
43.9902661,-112.3698767,"5066.2						"
43.99026561,-112.3698727,"5066.3						"
43.99026561,-112.3698666,"5066.3						"
43.99026512,-112.3698606,"5066.3						"
43.99026512,-112.3698573,"5066.4						"
43.99026512,-112.3698505,"5066.4						"
43.99026512,-112.3698459,"5066.5						"
43.99026511,-112.3698398,"5066.6						"
43.99026511,-112.3698325,"5066.6						"
43.99026511,-112.3698298,"5066.7						"
43.9902651,-112.3698251,"5066.7						"
43.99026462,-112.3698191,"5066.8						"
43.99026462,-112.3698144,"5066.8						"
43.99026461,-112.369811,"5066.9						"
43.99026461,-112.3698063,"5066.9						"
43.99026461,-112.3698009,"5067.0						"
43.99026412,-112.3697916,"5067.1						"
43.99026412,-112.3697768,"5067.2						"
43.9902646,-112.3697741,"5067.3						"
43.99026459,-112.3697674,"5067.3						"
43.99026459,-112.3697607,"5067.4						"
43.99026507,-112.3697567,"5067.5						"
43.99026507,-112.3697514,"5067.5						"
43.99026507,-112.3697487,"5067.5						"
43.99026506,-112.369742,"5067.6						"
43.99026506,-112.3697393,"5067.6						"
43.99026506,-112.3697346,"5067.7						"
43.99026506,-112.3697293,"5067.7						"
43.99026506,-112.3697253,"5067.8						"
43.99026505,-112.3697199,"5067.8						"
43.99026505,-112.3697105,"5067.9						"
43.99026456,-112.3696985,"5068.1						"
43.99026456,-112.3696925,"5068.1						"
43.99026456,-112.3696892,"5068.2						"
43.99026407,-112.3696818,"5068.3						"
43.99026407,-112.3696791,"5068.3						"
43.99026359,-112.3696731,"5068.3						"
43.9902631,-112.3696658,"5068.4						"
43.9902631,-112.3696604,"5068.5						"
43.9902631,-112.3696558,"5068.5						"
43.99026309,-112.3696464,"5068.6						"
43.99026309,-112.3696411,"5068.7						"
43.99026309,-112.3696358,"5068.7						"
43.99026309,-112.3696304,"5068.8						"
43.99026309,-112.3696244,"5068.9						"
43.9902626,-112.3696185,"5068.9						"
43.9902626,-112.3696151,"5069.0						"
43.9902626,-112.3696071,"5069.0						"
43.9902626,-112.3695992,"5069.1						"
43.99026259,-112.3695952,"5069.2						"
43.99026259,-112.3695866,"5069.3						"
43.99026355,-112.3695779,"5069.4						"
43.99026355,-112.3695713,"5069.4						"
43.99026402,-112.3695647,"5069.5						"
43.99026402,-112.36956,"5069.5						"
43.99026402,-112.3695508,"5069.6						"
43.99026402,-112.3695468,"5069.7						"
43.99026401,-112.369535,"5069.8						"
43.99026401,-112.3695238,"5069.9						"
43.99026401,-112.3695192,"5069.9						"
43.99026401,-112.369514,"5070.0						"
43.99026401,-112.3695081,"5070.0						"
43.99026448,-112.3695042,"5070.1						"
43.99026496,-112.3694997,"5070.1						"
43.99026496,-112.3694965,"5070.1						"
43.99026448,-112.3694887,"5070.2						"
43.99026448,-112.3694809,"5070.3						"
43.990264,-112.3694737,"5070.3						"
43.99026304,-112.3694652,"5070.4						"
43.99026256,-112.36946,"5070.5						"
43.99026208,-112.3694477,"5070.6						"
43.9902616,-112.3694367,"5070.7						"
43.99026161,-112.3694329,"5070.7						"
43.99026113,-112.3694194,"5070.8						"
43.99026113,-112.3694162,"5070.9						"
43.99026113,-112.3694137,"5070.9						"
43.99026113,-112.3694111,"5070.9						"
43.99026113,-112.3693982,"5071.0						"
43.99026113,-112.3693872,"5071.1						"
43.99026112,-112.369382,"5071.2						"
43.99026112,-112.3693723,"5071.3						"
43.99026017,-112.3693677,"5071.3						"
43.9902597,-112.3693625,"5071.4						"
43.99025969,-112.3693476,"5071.5						"
43.99025969,-112.3693431,"5071.6						"
43.99026016,-112.3693339,"5071.6						"
43.99026016,-112.369332,"5071.7						"
43.99025968,-112.3693234,"5071.7						"
43.99025968,-112.3693175,"5071.8						"
43.99025968,-112.3693142,"5071.8						"
43.99025968,-112.369309,"5071.9						"
43.99025968,-112.3693057,"5071.9						"
43.9902592,-112.3693005,"5072.0						"
43.9902592,-112.3692946,"5072.0						"
43.99025777,-112.3692815,"5072.1						"
43.99025777,-112.3692762,"5072.2						"
43.99025777,-112.3692703,"5072.2						"
43.99025777,-112.3692663,"5072.3						"
43.99025729,-112.3692578,"5072.3						"
43.99025681,-112.3692512,"5072.4						"
43.99025634,-112.3692472,"5072.4						"
43.99025633,-112.3692387,"5072.5						"
43.99025633,-112.3692255,"5072.6						"
43.9902568,-112.3692182,"5072.7						"
43.9902568,-112.3692129,"5072.7						"
43.99025679,-112.3692056,"5072.8						"
43.99025679,-112.369201,"5072.8						"
43.99025679,-112.3691976,"5072.9						"
43.99025679,-112.3691923,"5072.9						"
43.99025632,-112.3691883,"5073.0						"
43.99025633,-112.3691835,"5073.0						"
43.99025633,-112.3691781,"5073.0						"
43.99025634,-112.3691694,"5073.1						"
43.99025634,-112.3691654,"5073.2						"
43.99025587,-112.3691614,"5073.2						"
43.9902554,-112.3691548,"5073.2						"
43.9902554,-112.3691455,"5073.3						"
43.9902554,-112.3691422,"5073.4						"
43.99025541,-112.3691349,"5073.4						"
43.99025494,-112.3691316,"5073.5						"
43.99025494,-112.3691283,"5073.5						"
43.99025447,-112.3691243,"5073.5						"
43.99025447,-112.3691197,"5073.6						"
43.990254,-112.3691144,"5073.6						"
43.99025401,-112.3691091,"5073.7						"
43.99025307,-112.3691052,"5073.7						"
43.99025307,-112.3690999,"5073.7						"
43.99025307,-112.3690966,"5073.8						"
43.99025307,-112.3690881,"5073.8						"
43.99025307,-112.3690835,"5073.9						"
43.9902526,-112.3690809,"5073.9						"
43.9902526,-112.3690744,"5074.0						"
43.99025259,-112.3690705,"5074.0						"
43.99025259,-112.36906,"5074.1						"
43.99025259,-112.3690548,"5074.1						"
43.99025259,-112.3690522,"5074.2						"
43.99025259,-112.3690417,"5074.2						"
43.99025306,-112.3690391,"5074.3						"
43.99025306,-112.3690358,"5074.3						"
43.99025307,-112.3690279,"5074.4						"
43.99025354,-112.3690253,"5074.4						"
43.99025354,-112.3690214,"5074.5						"
43.99025354,-112.3690123,"5074.6						"
43.99025354,-112.3690084,"5074.7						"
43.99025354,-112.3690025,"5074.7						"
43.99025354,-112.3689967,"5074.8						"
43.99025354,-112.3689901,"5074.9						"
43.99025354,-112.3689856,"5075.0						"
43.99025353,-112.368981,"5075.1						"
43.99025353,-112.3689726,"5075.2						"
43.99025353,-112.3689629,"5075.3						"
43.99025353,-112.368957,"5075.4						"
43.99025353,-112.3689499,"5075.5						"
43.99025353,-112.3689447,"5075.6						"
43.99025353,-112.3689395,"5075.7						"
43.99025353,-112.3689349,"5075.7						"
43.99025353,-112.3689298,"5075.8						"
43.99025399,-112.368922,"5075.9						"
43.99025399,-112.3689187,"5076.0						"
43.99025399,-112.3689155,"5076.0						"
43.99025399,-112.3689103,"5076.1						"
43.99025399,-112.3689071,"5076.1						"
43.99025399,-112.3689045,"5076.2						"
43.99025399,-112.3688987,"5076.3						"
43.99025586,-112.3688813,"5076.5						"
43.9902554,-112.3688748,"5076.6						"
43.99025493,-112.3688684,"5076.7						"
43.990254,-112.3688606,"5076.8						"
43.990254,-112.3688561,"5076.9						"
43.99025401,-112.3688517,"5076.9						"
43.99025354,-112.3688433,"5077.0						"
43.99025355,-112.368833,"5077.2						"
43.99025355,-112.3688222,"5077.4						"
43.99025356,-112.3688165,"5077.4						"
43.99025356,-112.3688127,"5077.5						"
43.99025357,-112.3688031,"5077.6						"
43.99025357,-112.3687968,"5077.7						"
43.99025311,-112.368791,"5077.8						"
43.99025218,-112.3687839,"5077.9						"
43.99025125,-112.3687756,"5078.0						"
43.99025125,-112.3687685,"5078.1						"
43.99025079,-112.368757,"5078.3						"
43.99025032,-112.3687532,"5078.3						"
43.99024986,-112.3687468,"5078.4						"
43.99024986,-112.368743,"5078.5						"
43.99024986,-112.3687366,"5078.6						"
43.99024986,-112.3687321,"5078.6						"
43.99024986,-112.3687264,"5078.7						"
43.99024986,-112.3687219,"5078.8						"
43.99024941,-112.3687016,"5079.1						"
43.99024941,-112.3686921,"5079.2						"
43.99024895,-112.3686858,"5079.3						"
43.99024895,-112.3686807,"5079.4						"
43.99024849,-112.3686737,"5079.5						"
43.99024803,-112.3686668,"5079.6						"
43.99024804,-112.3686592,"5079.7						"
43.99024804,-112.3686561,"5079.8						"
43.99024758,-112.3686466,"5079.9						"
43.99024758,-112.3686453,"5080.0						"
43.99024759,-112.3686397,"5080.0						"
43.99024759,-112.3686359,"5080.1						"
43.99024714,-112.3686215,"5080.3						"
43.99024669,-112.3686115,"5080.5						"
43.99024669,-112.3686046,"5080.6						"
43.99024669,-112.368597,"5080.7						"
43.99024669,-112.3685895,"5080.8						"
43.9902467,-112.3685858,"5080.9						"
43.99024671,-112.3685765,"5081.0						"
43.99024672,-112.3685672,"5081.2						"
43.99024627,-112.368558,"5081.3						"
43.99024629,-112.3685463,"5081.5						"
43.99024629,-112.3685351,"5081.7						"
43.9902463,-112.3685183,"5081.9						"
43.99024677,-112.3685122,"5082.0						"
43.99024677,-112.3685034,"5082.2						"
43.99024264,-112.3684848,"5082.4						"
43.99024309,-112.3684753,"5082.6						"
43.99024354,-112.3684702,"5082.7						"
43.99024354,-112.3684671,"5082.7						"
43.99024354,-112.3684645,"5082.8						"
43.99024354,-112.368453,"5083.0						"
43.99024309,-112.3684498,"5083.0						"
43.99024309,-112.3684473,"5083.1						"
43.99024219,-112.3684357,"5083.3						"
43.99024175,-112.3684247,"5083.4						"
43.99024176,-112.3684183,"5083.6						"
43.99024177,-112.3684042,"5083.8						"
43.99024178,-112.3683984,"5083.9						"
43.99024178,-112.3683934,"5084.0						"
43.99024178,-112.3683889,"5084.1						"
43.99024178,-112.3683832,"5084.2						"
43.99024133,-112.3683794,"5084.2						"
43.99024132,-112.3683693,"5084.4						"
43.99024132,-112.3683623,"5084.5						"
43.99024132,-112.3683554,"5084.6						"
43.99024131,-112.3683478,"5084.8						"
43.99024131,-112.368339,"5084.9						"
43.99024086,-112.3683288,"5085.1						"
43.99024086,-112.3683219,"5085.2						"
43.99024086,-112.3683193,"5085.3						"
43.99024086,-112.3683124,"5085.4						"
43.9902404,-112.3683035,"5085.5						"
43.99024041,-112.3682896,"5085.8						"
43.99023996,-112.3682839,"5085.9						"
43.99023952,-112.3682801,"5085.9						"
43.99023952,-112.3682763,"5086.0						"
43.99023953,-112.3682693,"5086.1						"
43.99023999,-112.3682655,"5086.2						"
43.99024001,-112.3682567,"5086.3						"
43.99024003,-112.3682466,"5086.5						"
43.99023958,-112.3682416,"5086.6						"
43.99024004,-112.3682359,"5086.7						"
43.99024051,-112.368229,"5086.8						"
43.99024051,-112.3682252,"5086.9						"
43.99024053,-112.3682183,"5087.0						"
43.99024053,-112.3682146,"5087.1						"
43.99024055,-112.3682014,"5087.3						"
43.99024057,-112.3681939,"5087.4						"
43.99024057,-112.3681908,"5087.5						"
43.99024058,-112.3681833,"5087.6						"
43.99024059,-112.3681777,"5087.7						"
43.9902406,-112.3681721,"5087.9						"
43.99024061,-112.3681671,"5087.9						"
43.99023972,-112.3681584,"5088.1						"
43.99023972,-112.3681522,"5088.2						"
43.99023973,-112.3681435,"5088.4						"
43.99023973,-112.3681397,"5088.5						"
43.99023928,-112.3681341,"5088.6						"
43.99023884,-112.3681223,"5088.8						"
43.99023885,-112.3681174,"5088.9						"
43.99023885,-112.3681105,"5089.0						"
43.99023887,-112.3680944,"5089.3						"
43.99023843,-112.3680821,"5089.6						"
43.99023844,-112.3680666,"5089.9						"
43.990238,-112.3680568,"5090.1						"
43.99023801,-112.3680481,"5090.2						"
43.99023802,-112.3680414,"5090.4						"
43.99023758,-112.3680352,"5090.5						"
43.99023758,-112.368034,"5090.5						"
43.99023758,-112.3680291,"5090.6						"
43.99023758,-112.3680272,"5090.6						"
43.99023804,-112.3680217,"5090.7						"
43.99023804,-112.3680162,"5090.8						"
43.99023805,-112.3680094,"5091.0						"
43.99023761,-112.368007,"5091.0						"
43.99023761,-112.3680039,"5091.1						"
43.99023763,-112.3679899,"5091.3						"
43.99023766,-112.3679833,"5091.5						"
43.99023723,-112.3679792,"5091.5						"
43.99023726,-112.3679714,"5091.7						"
43.9902373,-112.3679595,"5091.9						"
43.99023645,-112.3679524,"5092.1						"
43.99023647,-112.3679471,"5092.2						"
43.99023648,-112.3679447,"5092.2						"
43.99023649,-112.3679418,"5092.3						"
43.9902365,-112.3679394,"5092.3						"
43.99023652,-112.3679347,"5092.4						"
43.99023652,-112.3679323,"5092.4						"
43.99023654,-112.3679288,"5092.5						"
43.99023656,-112.3679223,"5092.6						"
43.99023702,-112.3679176,"5092.7						"
43.99023704,-112.3679129,"5092.8						"
43.99023705,-112.3679076,"5092.8						"
43.99023709,-112.367897,"5092.9						"
43.9902371,-112.3678941,"5093.0						"
43.99023711,-112.3678906,"5093.0						"
43.99023714,-112.3678782,"5093.1						"
43.99023716,-112.3678717,"5093.2						"
43.99023717,-112.3678658,"5093.2						"
43.9902372,-112.3678565,"5093.3						"
43.9902372,-112.3678553,"5093.4						"
43.99023678,-112.3678477,"5093.4						"
43.9902368,-112.3678407,"5093.5						"
43.99023637,-112.3678366,"5093.5						"
43.99023638,-112.3678331,"5093.6						"
43.99023596,-112.3678296,"5093.6						"
43.99023511,-112.3678173,"5093.7						"
43.99023511,-112.3678155,"5093.7						"
43.99023512,-112.3678096,"5093.8						"
43.99023512,-112.3678042,"5093.9						"
43.99023512,-112.3678006,"5093.9						"
43.99023512,-112.3677964,"5093.9						"
43.99023512,-112.367788,"5094.0						"
43.99023513,-112.3677826,"5094.1						"
43.99023513,-112.3677719,"5094.2						"
43.99022991,-112.3677651,"5094.2						"
43.99022992,-112.3677571,"5094.3						"
43.99023036,-112.367754,"5094.3						"
43.99023036,-112.3677479,"5094.4						"
43.99023037,-112.3677417,"5094.5						"
43.99023038,-112.3677362,"5094.5						"
43.99023038,-112.3677325,"5094.6						"
43.99023039,-112.3677264,"5094.6						"
43.99023039,-112.3677252,"5094.6						"
43.9902317,-112.3677142,"5094.7						"
43.9902317,-112.3677111,"5094.8						"
43.99023171,-112.3677081,"5094.8						"
43.99023171,-112.3677032,"5094.8						"
43.99023172,-112.3676964,"5094.9						"
43.99023173,-112.3676897,"5095.0						"
43.99023129,-112.3676873,"5095.0						"
43.99023087,-112.3676818,"5095.0						"
43.99023087,-112.3676763,"5095.1						"
43.9902309,-112.3676682,"5095.2						"
43.99023048,-112.3676645,"5095.2						"
43.99022923,-112.3676521,"5095.3						"
43.99022882,-112.3676454,"5095.4						"
43.9902284,-112.3676399,"5095.5						"
43.9902284,-112.3676374,"5095.5						"
43.99022842,-112.3676307,"5095.6						"
43.99022799,-112.3676265,"5095.6						"
43.99022801,-112.367621,"5095.7						"
43.99022802,-112.3676155,"5095.7						"
43.9902276,-112.36761,"5095.8						"
43.99022718,-112.367604,"5095.8						"
43.9902272,-112.3675967,"5095.9						"
43.99022678,-112.367593,"5096.0						"
43.99022679,-112.367587,"5096.0						"
43.99022637,-112.3675846,"5096.1						"
43.99022595,-112.3675791,"5096.1						"
43.99022596,-112.3675749,"5096.2						"
43.99022598,-112.3675688,"5096.2						"
43.99022598,-112.3675652,"5096.3						"
43.990226,-112.3675592,"5096.3						"
43.99022602,-112.3675507,"5096.4						"
43.99022604,-112.3675417,"5096.5						"
43.99022605,-112.3675375,"5096.6						"
43.99022606,-112.3675363,"5096.6						"
43.99022652,-112.3675248,"5096.7						"
43.99022655,-112.3675176,"5096.8						"
43.99022656,-112.367514,"5096.8						"
43.99022657,-112.3675074,"5096.9						"
43.99022615,-112.3675026,"5096.9						"
43.99022616,-112.3674913,"5097.0						"
43.99022617,-112.367486,"5097.1						"
43.99022617,-112.3674824,"5097.1						"
43.99022618,-112.3674752,"5097.2						"
43.99022661,-112.3674681,"5097.3						"
43.99022618,-112.3674633,"5097.3						"
43.99022577,-112.3674503,"5097.5						"
43.99022578,-112.3674455,"5097.5						"
43.99022535,-112.3674402,"5097.6						"
43.99022535,-112.3674372,"5097.6						"
43.99022536,-112.3674325,"5097.7						"
43.99022494,-112.3674212,"5097.8						"
43.99022452,-112.3674141,"5097.9						"
43.99022452,-112.3674129,"5097.9						"
43.9902241,-112.3674088,"5097.9						"
43.9902241,-112.3674058,"5097.9						"
43.9902241,-112.3674028,"5098.0						"
43.99022411,-112.3673999,"5098.0						"
43.99022414,-112.3673857,"5098.2						"
43.99022415,-112.3673827,"5098.2						"
43.99022375,-112.3673751,"5098.3						"
43.99022377,-112.3673715,"5098.3						"
43.99022335,-112.3673692,"5098.3						"
43.99022339,-112.3673598,"5098.4						"
43.99022342,-112.3673522,"5098.5						"
43.99022347,-112.3673387,"5098.7						"
43.99022306,-112.3673364,"5098.7						"
43.99022267,-112.3673276,"5098.8						"
43.99022272,-112.3673177,"5098.9						"
43.99022231,-112.3673131,"5098.9						"
43.99022193,-112.3672962,"5099.1						"
43.99022193,-112.3672921,"5099.2						"
43.99022194,-112.367288,"5099.2						"
43.99022194,-112.3672851,"5099.2						"
43.99022152,-112.3672746,"5099.4						"
43.99022152,-112.3672599,"5099.5						"
43.99022152,-112.3672547,"5099.6						"
43.99022153,-112.36725,"5099.6						"
43.9902207,-112.367239,"5099.7						"
43.99022071,-112.3672355,"5099.8						"
43.9902203,-112.367225,"5099.9						"
43.99022031,-112.3672192,"5100.0						"
43.99022073,-112.3672169,"5100.0						"
43.99022075,-112.3672053,"5100.1						"
43.99022075,-112.3672024,"5100.1						"
43.99022076,-112.3671989,"5100.2						"
43.99022077,-112.3671902,"5100.3						"
43.99022078,-112.367185,"5100.3						"
43.99021916,-112.3671678,"5100.5						"
43.99021876,-112.3671633,"5100.6						"
43.99021838,-112.3671519,"5100.7						"
43.99021841,-112.3671462,"5100.7						"
43.9902176,-112.3671389,"5100.8						"
43.99021721,-112.3671315,"5100.9						"
43.99021681,-112.367124,"5101.0						"
43.99021685,-112.3671098,"5101.1						"
43.99021649,-112.3670957,"5101.3						"
43.9902165,-112.3670923,"5101.3						"
43.99021692,-112.367086,"5101.4						"
43.99021694,-112.3670722,"5101.5						"
43.99021652,-112.3670699,"5101.5						"
43.99021653,-112.3670671,"5101.6						"
43.99021653,-112.3670579,"5101.6						"
43.99021654,-112.3670476,"5101.7						"
43.99021655,-112.3670442,"5101.7						"
43.99021655,-112.3670419,"5101.8						"
43.99021739,-112.3670339,"5101.8						"
43.99021781,-112.3670316,"5101.8						"
43.99021823,-112.3670207,"5101.9						"
43.99021824,-112.3670116,"5102.0						"
43.99021824,-112.3670081,"5102.0						"
43.99021825,-112.3670018,"5102.1						"
43.99021825,-112.3669961,"5102.1						"
43.99021826,-112.366991,"5102.1						"
43.99021785,-112.366983,"5102.2						"
43.99021786,-112.3669773,"5102.2						"
43.99021579,-112.3669687,"5102.3						"
43.99021621,-112.3669594,"5102.4						"
43.99021622,-112.3669495,"5102.5						"
43.99021624,-112.3669372,"5102.6						"
43.99021624,-112.3669303,"5102.6						"
43.99021583,-112.3669233,"5102.7						"
43.99021625,-112.3669164,"5102.7						"
